,Unnamed: 0,team_code_x,season_x,game_id,game_date,player_id_x,jersey_num,pts,fga,fga3,fgm,fgm3,fta,ftm,ast,blk,stl,dreb,oreb,reb,pf,tf,tov,mins_played,player_id_AND_season,grade_level,division,first_name,last_name,jersey_no,height_in,season_y,class_desc,xml_name,school,conference,height_ft,conference_id,player_id_y,position,team_code_y
281,281,466.0,2015.0,466-441-2016-03-16,2016-03-16,1733496.0,0,17.0,11.0,2.0,5.0,1.0,8.0,6.0,2.0,2.0,1.0,6.0,2.0,8.0,2.0,0.0,2.0,37.0,1733496_AND_2015,1.0,1.0,Cameron,Oliver,0.0,8.0,2015.0,Fr.,"OLIVER,CAMERON",Nevada,MWC,6.0,5486.0,1733496.0,F,466.0
282,282,466.0,2015.0,811-466-2016-01-20,2016-01-20,1733496.0,0,19.0,16.0,0.0,7.0,0.0,7.0,5.0,1.0,4.0,1.0,4.0,3.0,7.0,3.0,2.0,0.0,24.0,1733496_AND_2015,1.0,1.0,Cameron,Oliver,0.0,8.0,2015.0,Fr.,"OLIVER,CAMERON",Nevada,MWC,6.0,5486.0,1733496.0,F,466.0
283,283,466.0,2015.0,466-96-2016-02-13,2016-02-13,1733496.0,0,20.0,11.0,2.0,7.0,1.0,6.0,5.0,2.0,3.0,0.0,16.0,8.0,24.0,3.0,0.0,1.0,39.0,1733496_AND_2015,1.0,1.0,Cameron,Oliver,0.0,8.0,2015.0,Fr.,"OLIVER,CAMERON",Nevada,MWC,6.0,5486.0,1733496.0,F,466.0
284,284,466.0,2015.0,466-444-2016-04-01,2016-04-01,1733496.0,0,20.0,14.0,3.0,7.0,0.0,6.0,6.0,0.0,6.0,0.0,8.0,2.0,10.0,3.0,0.0,3.0,42.0,1733496_AND_2015,1.0,1.0,Cameron,Oliver,0.0,8.0,2015.0,Fr.,"OLIVER,CAMERON",Nevada,MWC,6.0,5486.0,1733496.0,F,466.0
285,285,466.0,2015.0,626-466-2016-03-11,2016-03-11,1733496.0,0,21.0,16.0,5.0,7.0,0.0,11.0,7.0,1.0,3.0,1.0,8.0,2.0,10.0,3.0,0.0,6.0,39.0,1733496_AND_2015,1.0,1.0,Cameron,Oliver,0.0,8.0,2015.0,Fr.,"OLIVER,CAMERON",Nevada,MWC,6.0,5486.0,1733496.0,F,466.0
286,286,529.0,2015.0,529-1446-2015-12-29,2015-12-29,1735887.0,5,25.0,9.0,2.0,6.0,2.0,15.0,11.0,5.0,0.0,1.0,6.0,2.0,8.0,0.0,0.0,1.0,30.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
287,287,529.0,2015.0,529-528-2016-02-20,2016-02-20,1735887.0,5,25.0,16.0,7.0,9.0,3.0,6.0,4.0,2.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,33.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
288,288,529.0,2015.0,529-732-2016-03-12,2016-03-12,1735887.0,5,23.0,16.0,3.0,9.0,1.0,5.0,4.0,3.0,0.0,1.0,3.0,6.0,9.0,2.0,0.0,0.0,33.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
289,289,529.0,2015.0,529-756-2016-02-28,2016-02-28,1735887.0,5,3.0,6.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,3.0,25.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
290,290,529.0,2015.0,529-732-2016-02-07,2016-02-07,1735887.0,5,3.0,6.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,32.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
291,291,529.0,2015.0,732-529-2016-01-14,2016-01-14,1735887.0,5,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,4.0,0.0,2.0,19.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
292,292,529.0,2015.0,529-110-2016-01-23,2016-01-23,1735887.0,5,6.0,5.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,1.0,19.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
293,293,529.0,2015.0,107-529-2016-02-11,2016-02-11,1735887.0,5,6.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,30.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
294,294,529.0,2015.0,529-193-2016-03-24,2016-03-24,1735887.0,5,7.0,9.0,5.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,2.0,33.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
295,295,529.0,2015.0,529-657-2016-01-21,2016-01-21,1735887.0,5,8.0,8.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,5.0,2.0,7.0,3.0,0.0,1.0,30.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
296,296,529.0,2015.0,529-632-2015-11-20,2015-11-20,1735887.0,5,8.0,8.0,5.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
297,297,529.0,2015.0,529-285-2016-03-18,2016-03-18,1735887.0,5,9.0,8.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,23.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
298,298,529.0,2015.0,528-529-2016-01-03,2016-01-03,1735887.0,5,10.0,8.0,4.0,2.0,0.0,6.0,6.0,2.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,2.0,31.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
299,299,529.0,2015.0,8-529-2015-12-21,2015-12-21,1735887.0,5,10.0,9.0,3.0,2.0,2.0,4.0,4.0,5.0,0.0,2.0,4.0,1.0,5.0,4.0,0.0,2.0,28.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
300,300,529.0,2015.0,529-522-2016-03-26,2016-03-26,1735887.0,5,11.0,10.0,7.0,3.0,1.0,6.0,4.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,32.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
301,301,529.0,2015.0,529-754-2016-02-24,2016-02-24,1735887.0,5,12.0,10.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,30.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
302,302,529.0,2015.0,529-51-2015-11-16,2015-11-16,1735887.0,5,12.0,9.0,5.0,3.0,2.0,6.0,4.0,5.0,0.0,1.0,4.0,2.0,6.0,3.0,0.0,4.0,37.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
303,303,529.0,2015.0,529-674-2016-01-10,2016-01-10,1735887.0,5,12.0,12.0,5.0,5.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,4.0,3.0,0.0,2.0,32.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
304,304,529.0,2015.0,529-96-2015-11-30,2015-11-30,1735887.0,5,12.0,11.0,5.0,3.0,1.0,6.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,4.0,26.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
305,305,529.0,2015.0,529-109-2015-12-15,2015-12-15,1735887.0,5,12.0,9.0,5.0,4.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,22.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
306,306,529.0,2015.0,29-529-2016-01-28,2016-01-28,1735887.0,5,12.0,10.0,2.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,31.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
307,307,529.0,2015.0,465-529-2015-12-04,2015-12-04,1735887.0,5,13.0,10.0,3.0,5.0,0.0,4.0,3.0,2.0,0.0,1.0,5.0,0.0,5.0,2.0,0.0,3.0,33.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
308,308,529.0,2015.0,529-157-2016-02-04,2016-02-04,1735887.0,5,13.0,12.0,6.0,3.0,2.0,6.0,5.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,30.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
309,309,529.0,2015.0,529-606-2016-03-20,2016-03-20,1735887.0,5,14.0,12.0,7.0,4.0,2.0,5.0,4.0,0.0,1.0,0.0,5.0,2.0,7.0,2.0,0.0,1.0,36.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
310,310,529.0,2015.0,674-529-2016-02-13,2016-02-13,1735887.0,5,14.0,10.0,7.0,4.0,2.0,7.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,31.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
311,311,529.0,2015.0,529-30-2015-11-25,2015-11-25,1735887.0,5,15.0,6.0,4.0,4.0,2.0,12.0,5.0,2.0,0.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,26.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
312,312,529.0,2015.0,28-529-2016-01-31,2016-01-31,1735887.0,5,16.0,8.0,3.0,3.0,1.0,11.0,9.0,4.0,0.0,2.0,5.0,2.0,7.0,2.0,0.0,3.0,32.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
313,313,529.0,2015.0,529-107-2016-01-06,2016-01-06,1735887.0,5,17.0,11.0,6.0,6.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,5.0,3.0,0.0,1.0,34.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
314,314,529.0,2015.0,529-99-2015-12-18,2015-12-18,1735887.0,5,17.0,8.0,6.0,4.0,4.0,6.0,5.0,1.0,1.0,1.0,5.0,2.0,7.0,3.0,0.0,2.0,31.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
315,315,529.0,2015.0,529-756-2016-03-10,2016-03-10,1735887.0,5,17.0,15.0,7.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,35.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
316,316,529.0,2015.0,157-529-2016-01-17,2016-01-17,1735887.0,5,19.0,14.0,8.0,7.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,34.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
317,317,529.0,2015.0,529-29-2016-03-11,2016-03-11,1735887.0,5,19.0,11.0,6.0,6.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,38.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
318,318,529.0,2015.0,657-529-2016-03-05,2016-03-05,1735887.0,5,19.0,11.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,3.0,32.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
319,319,529.0,2015.0,110-529-2016-03-02,2016-03-02,1735887.0,5,20.0,14.0,8.0,7.0,4.0,4.0,2.0,3.0,0.0,1.0,5.0,4.0,9.0,2.0,0.0,1.0,32.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
320,320,529.0,2015.0,529-314-2015-11-13,2015-11-13,1735887.0,5,20.0,6.0,5.0,5.0,4.0,7.0,6.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,0.0,3.0,27.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
321,321,529.0,2015.0,529-735-2015-11-22,2015-11-22,1735887.0,5,21.0,9.0,4.0,7.0,3.0,5.0,4.0,1.0,0.0,2.0,4.0,1.0,5.0,1.0,0.0,4.0,33.0,1735887_AND_2015,1.0,1.0,Tyler,Dorsey,5.0,4.0,2015.0,Fr.,"DORSEY,TYLER",Oregon,Pac-12,6.0,905.0,1735887.0,G,529.0
322,322,193.0,2014.0,688-193-2015-02-14,2015-02-14,1620697.0,15,23.0,15.0,0.0,10.0,0.0,4.0,3.0,0.0,1.0,0.0,9.0,4.0,13.0,4.0,0.0,4.0,34.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
323,323,193.0,2014.0,193-513-2015-03-13,2015-03-13,1620697.0,15,28.0,18.0,0.0,13.0,0.0,8.0,2.0,0.0,2.0,1.0,5.0,3.0,8.0,3.0,0.0,1.0,35.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
324,324,193.0,2014.0,193-244-2014-11-26,2014-11-26,1620697.0,15,24.0,14.0,0.0,12.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,4.0,7.0,1.0,0.0,1.0,26.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
325,325,193.0,2014.0,193-2915-2014-12-31,2014-12-31,1620697.0,15,24.0,13.0,0.0,11.0,0.0,5.0,2.0,1.0,2.0,2.0,7.0,1.0,8.0,1.0,0.0,2.0,32.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
326,326,193.0,2014.0,193-67-2015-01-03,2015-01-03,1620697.0,15,28.0,11.0,0.0,7.0,0.0,17.0,14.0,1.0,4.0,0.0,4.0,4.0,8.0,3.0,0.0,2.0,30.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
327,327,193.0,2014.0,193-709-2014-12-29,2014-12-29,1620697.0,15,27.0,15.0,0.0,12.0,0.0,6.0,3.0,1.0,1.0,0.0,6.0,2.0,8.0,1.0,0.0,3.0,31.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
328,328,193.0,2014.0,742-193-2015-02-25,2015-02-25,1620697.0,15,30.0,18.0,0.0,13.0,0.0,9.0,4.0,2.0,1.0,0.0,2.0,7.0,9.0,2.0,0.0,2.0,37.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
329,329,193.0,2014.0,490-193-2015-01-11,2015-01-11,1620697.0,15,23.0,11.0,0.0,8.0,0.0,11.0,7.0,0.0,3.0,3.0,6.0,6.0,12.0,2.0,0.0,1.0,35.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
330,330,193.0,2014.0,193-626-2015-03-22,2015-03-22,1620697.0,15,26.0,16.0,0.0,12.0,0.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,6.0,1.0,0.0,2.0,33.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
331,331,193.0,2014.0,193-1068-2014-12-15,2014-12-15,1620697.0,15,25.0,14.0,0.0,10.0,0.0,11.0,5.0,1.0,3.0,2.0,10.0,10.0,20.0,0.0,0.0,4.0,29.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
332,332,193.0,2014.0,193-749-2015-03-04,2015-03-04,1620697.0,15,6.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,3.0,19.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
333,333,193.0,2014.0,193-732-2015-03-27,2015-03-27,1620697.0,15,6.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,8.0,3.0,0.0,4.0,32.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
334,334,193.0,2014.0,193-260-2015-03-29,2015-03-29,1620697.0,15,9.0,10.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,8.0,2.0,0.0,1.0,29.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
335,335,193.0,2014.0,193-674-2014-11-22,2014-11-22,1620697.0,15,10.0,10.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,1.0,6.0,6.0,12.0,3.0,0.0,3.0,34.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
336,336,193.0,2014.0,193-796-2015-04-06,2015-04-06,1620697.0,15,10.0,9.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,22.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
337,337,193.0,2014.0,746-193-2015-01-31,2015-01-31,1620697.0,15,10.0,7.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,6.0,9.0,1.0,0.0,5.0,35.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
338,338,193.0,2014.0,193-490-2015-03-12,2015-03-12,1620697.0,15,10.0,8.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,19.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
339,339,193.0,2014.0,193-164-2014-12-18,2014-12-18,1620697.0,15,12.0,5.0,0.0,3.0,0.0,11.0,6.0,2.0,0.0,0.0,5.0,3.0,8.0,1.0,0.0,2.0,34.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
340,340,193.0,2014.0,749-193-2015-01-07,2015-01-07,1620697.0,15,12.0,6.0,0.0,4.0,0.0,8.0,4.0,0.0,1.0,0.0,7.0,4.0,11.0,3.0,0.0,5.0,31.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
341,341,193.0,2014.0,193-457-2015-02-18,2015-02-18,1620697.0,15,12.0,11.0,0.0,6.0,0.0,6.0,0.0,3.0,1.0,2.0,9.0,4.0,13.0,1.0,0.0,5.0,41.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
342,342,193.0,2014.0,193-688-2015-02-28,2015-02-28,1620697.0,15,13.0,10.0,0.0,6.0,0.0,7.0,1.0,4.0,1.0,1.0,7.0,7.0,14.0,1.0,0.0,2.0,31.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
343,343,193.0,2014.0,234-193-2015-02-09,2015-02-09,1620697.0,15,13.0,5.0,0.0,5.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,28.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
344,344,193.0,2014.0,796-193-2014-12-03,2014-12-03,1620697.0,15,13.0,8.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,4.0,0.0,2.0,27.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
345,345,193.0,2014.0,193-255-2015-02-04,2015-02-04,1620697.0,15,14.0,12.0,0.0,5.0,0.0,8.0,4.0,0.0,2.0,1.0,5.0,3.0,8.0,3.0,0.0,3.0,33.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
346,346,193.0,2014.0,193-545-2015-01-19,2015-01-19,1620697.0,15,14.0,9.0,0.0,5.0,0.0,6.0,4.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,28.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
347,347,193.0,2014.0,457-193-2015-03-07,2015-03-07,1620697.0,15,14.0,9.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,32.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
348,348,193.0,2014.0,193-415-2015-01-13,2015-01-13,1620697.0,15,15.0,13.0,0.0,6.0,0.0,5.0,3.0,0.0,0.0,0.0,7.0,8.0,15.0,2.0,0.0,2.0,33.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
349,349,193.0,2014.0,193-690-2014-11-21,2014-11-21,1620697.0,15,16.0,20.0,0.0,7.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,8.0,2.0,0.0,2.0,27.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
350,350,193.0,2014.0,193-416-2014-11-18,2014-11-18,1620697.0,15,17.0,10.0,0.0,8.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,5.0,4.0,0.0,3.0,30.0,1620697_AND_2014,1.0,1.0,Jahlil,Okafor,15.0,11.0,2014.0,Fr.,"OKAFOR,JAHLIL",Duke,ACC,6.0,821.0,1620697.0,C,193.0
